lemma_id,lemma,sense_num,type,orthography,ipa,pos,gender,etymology,entry,entry_str,gloss
17598,turėkime,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">first-person plural imperative of turėti</div>",first-person plural imperative of turėti,first-person plural imperative of turėti
17599,turėkite,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person plural imperative of turėti</div>",second-person plural imperative of turėti,second-person plural imperative of turėti
17600,turėte,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">adverbial būdinys participle of turėti</div>",adverbial būdinys participle of turėti,adverbial būdinys participle of turėti
17601,turėtinai,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">(uncommon) adverbial būdinys participle of turėti</div>",(uncommon) adverbial būdinys participle of turėti,adverbial būdinys participle of turėti
17602,turėtinai,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">dative feminine singular of turėtinas</div>",dative feminine singular of turėtinas,dative feminine singular of turėtinas
17603,sutrukdau,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">first-person singular present of sutrukdyti</div>",first-person singular present of sutrukdyti,first-person singular present of sutrukdyti
17604,sutrukdai,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person singular present of sutrukdyti</div>",second-person singular present of sutrukdyti,second-person singular present of sutrukdyti
17605,sutrukdo,1,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">third-person singular present of sutrukdyti</div>",third-person singular present of sutrukdyti,third-person singular present of sutrukdyti
17605,sutrukdo,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">third-person plural present of sutrukdyti</div>",third-person plural present of sutrukdyti,third-person plural present of sutrukdyti
17606,sutrukdome,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">first-person plural present of sutrukdyti</div>",first-person plural present of sutrukdyti,first-person plural present of sutrukdyti
17607,sutrukdote,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person plural present of sutrukdyti</div>",second-person plural present of sutrukdyti,second-person plural present of sutrukdyti
17608,sutrukdžiau,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">first-person singular past of sutrukdyti</div>",first-person singular past of sutrukdyti,first-person singular past of sutrukdyti
17609,sutrukdei,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person singular past of sutrukdyti</div>",second-person singular past of sutrukdyti,second-person singular past of sutrukdyti
17610,sutrukdė,1,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">third-person singular past of sutrukdyti</div>",third-person singular past of sutrukdyti,third-person singular past of sutrukdyti
17610,sutrukdė,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">third-person plural past of sutrukdyti</div>",third-person plural past of sutrukdyti,third-person plural past of sutrukdyti
17611,sutrukdėme,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">first-person plural past of sutrukdyti</div>",first-person plural past of sutrukdyti,first-person plural past of sutrukdyti
17612,sutrukdėte,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person plural past of sutrukdyti</div>",second-person plural past of sutrukdyti,second-person plural past of sutrukdyti
17613,sutrukdydavau,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">first-person singular frequentative past of sutrukdyti</div>",first-person singular frequentative past of sutrukdyti,first-person singular frequentative past of sutrukdyti
17614,sutrukdydavai,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person singular frequentative past of sutrukdyti</div>",second-person singular frequentative past of sutrukdyti,second-person singular frequentative past of sutrukdyti
17615,sutrukdydavo,1,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">third-person singular frequentative past of sutrukdyti</div>",third-person singular frequentative past of sutrukdyti,third-person singular frequentative past of sutrukdyti
17615,sutrukdydavo,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">third-person plural frequentative past of sutrukdyti</div>",third-person plural frequentative past of sutrukdyti,third-person plural frequentative past of sutrukdyti
17616,sutrukdydavome,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">first-person plural frequentative past of sutrukdyti</div>",first-person plural frequentative past of sutrukdyti,first-person plural frequentative past of sutrukdyti
17617,sutrukdydavote,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person plural frequentative past of sutrukdyti</div>",second-person plural frequentative past of sutrukdyti,second-person plural frequentative past of sutrukdyti
17618,sutrukdysiu,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">first-person singular future of sutrukdyti</div>",first-person singular future of sutrukdyti,first-person singular future of sutrukdyti
17619,sutrukdysi,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person singular future of sutrukdyti</div>",second-person singular future of sutrukdyti,second-person singular future of sutrukdyti
17620,sutrukdys,1,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">third-person singular future of sutrukdyti</div>",third-person singular future of sutrukdyti,third-person singular future of sutrukdyti
17620,sutrukdys,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">third-person plural future of sutrukdyti</div>",third-person plural future of sutrukdyti,third-person plural future of sutrukdyti
17621,sutrukdysime,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">first-person plural future of sutrukdyti</div>",first-person plural future of sutrukdyti,first-person plural future of sutrukdyti
17622,sutrukdysite,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person plural future of sutrukdyti</div>",second-person plural future of sutrukdyti,second-person plural future of sutrukdyti
17623,sutrukdyčiau,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">first-person singular subjunctive of sutrukdyti</div>",first-person singular subjunctive of sutrukdyti,first-person singular subjunctive of sutrukdyti
17624,sutrukdytum,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person singular subjunctive of sutrukdyti</div>",second-person singular subjunctive of sutrukdyti,second-person singular subjunctive of sutrukdyti
17625,sutrukdytų,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">third-person singular/plural subjunctive of sutrukdyti</div>",third-person singular/plural subjunctive of sutrukdyti,third-person singular/plural subjunctive of sutrukdyti
17626,sutrukdytų,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">genitive masculine/feminine plural of sutrukdytas</div>",genitive masculine/feminine plural of sutrukdytas,genitive masculine/feminine plural of sutrukdytas
17627,sutrukdytumėme,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">first-person plural subjunctive of sutrukdyti</div>",first-person plural subjunctive of sutrukdyti,first-person plural subjunctive of sutrukdyti
17628,sutrukdytumėte,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person plural subjunctive of sutrukdyti</div>",second-person plural subjunctive of sutrukdyti,second-person plural subjunctive of sutrukdyti
17629,sutrukdyk,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person singular imperative of sutrukdyti</div>",second-person singular imperative of sutrukdyti,second-person singular imperative of sutrukdyti
17630,tesutrukdo,1,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">third-person singular imperative of sutrukdyti</div>",third-person singular imperative of sutrukdyti,third-person singular imperative of sutrukdyti
17630,tesutrukdo,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">third-person plural imperative of sutrukdyti</div>",third-person plural imperative of sutrukdyti,third-person plural imperative of sutrukdyti
17631,sutrukdykime,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">first-person plural imperative of sutrukdyti</div>",first-person plural imperative of sutrukdyti,first-person plural imperative of sutrukdyti
17632,sutrukdykite,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">second-person plural imperative of sutrukdyti</div>",second-person plural imperative of sutrukdyti,second-person plural imperative of sutrukdyti
17633,sutrukdąs,\N,main,no-table-tags,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">present active participle of sutrukdyti</div>",present active participle of sutrukdyti,present active participle of sutrukdyti
17634,sutrukdantis,\N,main,no-table-tags,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">present active participle of sutrukdyti</div>",present active participle of sutrukdyti,present active participle of sutrukdyti
17635,sutrukdamas,\N,main,no-table-tags,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">present passive participle of sutrukdyti</div>",present passive participle of sutrukdyti,present passive participle of sutrukdyti
17636,sutrukdęs,\N,main,no-table-tags,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">past active participle of sutrukdyti</div>",past active participle of sutrukdyti,past active participle of sutrukdyti
17637,sutrukdytas,\N,main,no-table-tags,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">past passive participle of sutrukdyti</div>",past passive participle of sutrukdyti,past passive participle of sutrukdyti
17638,sutrukdydavęs,\N,main,no-table-tags,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">frequentative past active participle of sutrukdyti</div>",frequentative past active participle of sutrukdyti,frequentative past active participle of sutrukdyti
17639,sutrukdysiąs,\N,main,no-table-tags,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">future active participle of sutrukdyti</div>",future active participle of sutrukdyti,future active participle of sutrukdyti
17640,sutrukdysiantis,\N,main,no-table-tags,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">future active participle of sutrukdyti</div>",future active participle of sutrukdyti,future active participle of sutrukdyti
17641,sutrukdysimas,\N,main,no-table-tags,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">future passive participle of sutrukdyti</div>",future passive participle of sutrukdyti,future passive participle of sutrukdyti
17642,sutrukdytinas,\N,main,no-table-tags,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">participle of necessity of sutrukdyti</div>",participle of necessity of sutrukdyti,participle of necessity of sutrukdyti
17643,sutrukdydamas,\N,main,sutrukdydama,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">adverbial pusdalyvis participle of sutrukdyti</div>",adverbial pusdalyvis participle of sutrukdyti,adverbial pusdalyvis participle of sutrukdyti
17644,sutrukdydama,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">feminine singular of sutrukdydamas</div>",feminine singular of sutrukdydamas,feminine singular of sutrukdydamas
17645,sutrukdydami,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">masculine plural of sutrukdydamas</div>",masculine plural of sutrukdydamas,masculine plural of sutrukdydamas
17646,sutrukdydamos,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">feminine plural of sutrukdydamas</div>",feminine plural of sutrukdydamas,feminine plural of sutrukdydamas
17647,sutrukdant,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">present adverbial padalyvis participle of sutrukdyti</div>",present adverbial padalyvis participle of sutrukdyti,present adverbial padalyvis participle of sutrukdyti
17648,sutrukdžius,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">past adverbial padalyvis participle of sutrukdyti</div>",past adverbial padalyvis participle of sutrukdyti,past adverbial padalyvis participle of sutrukdyti
17649,sutrukdydavus,\N,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">frequentative past adverbial padalyvis participle of sutrukdyti</div>",frequentative past adverbial padalyvis participle of sutrukdyti,frequentative past adverbial padalyvis participle of sutrukdyti
